2.140373362250542755e-01
2.007841823760401212e-01
2.194943710889667443e-01
2.006579052396268992e-01
2.037204471304150388e-01
2.101871817630396322e-01
2.194943710889667443e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.005845875732532591e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.005845875732532591e-01
2.101871817630396322e-01
2.005845875732532591e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.006579052396268992e-01
2.005845875732532591e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.140373362250542755e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.421384013568506077e-01
2.101871817630396322e-01
2.194943710889667443e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.101871817630396322e-01
1.977922287491438169e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.005845875732532591e-01
2.101871817630396322e-01
2.101871817630396322e-01
2.005845875732532591e-01
2.057896994454218031e-01
2.005845875732532591e-01
1.968597702589640619e-01
2.005845875732532591e-01
2.101871817630396322e-01
