1.199999999999999956e+00,9.000000000000000222e-01,2.000000000000000000e+00
1.699999999999999956e+00,3.000000000000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
